demo41/images/1902.jpg,"[0, 1, 1, 1]",0.034722224,0
demo41/images/1903.jpg,"[0, 1, 1, 1]",0.0,0
demo41/images/1904.jpg,"[0, 1, 1, 1]",0.0,0
demo41/images/1905.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1906.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1907.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1908.jpg,"[1, 0, 1, 1]",0.0,0
demo41/images/1909.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1910.jpg,"[0, 1, 1, 1]",0.0,0
demo41/images/1911.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1912.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1913.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1914.jpg,"[1, 0, 1, 1]",0.0,0
demo41/images/1915.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1916.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1917.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1918.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1919.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1920.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1921.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1922.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1923.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1924.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1925.jpg,"[1, 2, 1, 1]",0.0,0
demo41/images/1926.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1927.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1928.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1929.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1930.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1931.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1932.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1933.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1934.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1935.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1936.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1937.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1938.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1939.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1940.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1941.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1942.jpg,"[1, 0, 1, 1]",0.0,0
demo41/images/1943.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1944.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1945.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1946.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1947.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1948.jpg,"[1, 1, 0, 1]",0.0,0
demo41/images/1949.jpg,"[1, 1, 0, 1]",0.034722224,0
demo41/images/1950.jpg,"[1, 0, 1, 1]",0.0,0
