demo24/images/1101.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1102.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1103.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1104.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1105.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1106.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1107.jpg,"[2, 1, 1, 1]",0.0,0
demo24/images/1108.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1109.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1110.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1111.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1112.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1113.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1114.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1115.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1116.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1117.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1118.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1119.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1120.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1121.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1122.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1123.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1124.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1125.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1126.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1127.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1128.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1129.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1130.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1131.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1132.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1133.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1134.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1135.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1136.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1137.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1138.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1139.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1140.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1141.jpg,"[1, 2, 1, 1]",0.0,0
demo24/images/1142.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1143.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1144.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1145.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1146.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1147.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1148.jpg,"[1, 1, 0, 1]",0.0,0
demo24/images/1149.jpg,"[1, 1, 0, 1]",0.034722224,0
demo24/images/1150.jpg,"[1, 1, 0, 1]",0.034722224,0
